1,441237,250,1.000
1,441238,251,1.000
1,443969,275,1.000
1,443970,276,1.000
1,443971,277,1.000
1,443972,275,1.000
1,443973,274,1.000
1,443974,273,1.000
1,443975,270,1.000
1,443976,267,1.000
1,443977,263,1.000
1,443978,259,1.000
1,443979,256,1.000
1,443980,254,1.000
1,443981,253,1.000
1,443982,255,1.000
1,443983,256,1.000
1,443984,257,1.000
1,443985,261,1.000
1,443986,256,1.000
1,443987,252,1.000
1,443988,257,1.000
1,443989,258,1.000
1,443990,258,1.000
1,443991,256,1.000
1,443992,257,1.000
1,443993,251,1.000
1,443994,247,1.000
1,443995,245,1.000
1,445348,252,1.000
1,445349,248,1.000
1,445350,246,1.000
1,445351,247,1.000
1,445352,246,1.000
1,445353,243,1.000
1,445354,238,1.000
1,445355,233,1.000
1,445356,232,1.000
1,445357,231,1.000
1,445358,232,1.000
1,445359,234,1.000
1,445360,233,1.000
1,445361,233,1.000
1,445362,235,1.000
1,445363,233,1.000
1,445364,234,1.000
1,445365,237,1.000
1,445366,239,1.000
1,445367,242,1.000
1,445368,250,1.000
1,445369,256,1.000
1,445370,261,1.000
1,446728,311,1.000
1,446729,325,1.000
1,446730,301,1.000
1,446731,282,1.000
1,446732,277,1.000
1,446733,263,1.000
1,446734,265,1.000
1,446735,268,1.000
1,446736,263,1.000
1,446737,262,1.000
1,446738,261,1.000
1,446739,261,1.000
1,446740,258,1.000
1,446741,256,1.000
1,446742,257,1.000
1,446743,261,1.000
1,446744,267,1.000
1,446745,271,1.000
1,446746,280,1.000
1,446747,278,1.000
1,446748,277,1.000
1,446749,273,1.000
1,446750,275,1.000
1,446751,276,1.000
1,446752,276,1.000
1,446753,275,1.000
1,446754,273,1.000
1,448108,274,1.000
1,448109,273,1.000
1,448110,272,1.000
1,448111,271,1.000
1,448112,270,1.000
1,448113,269,1.000
1,448114,267,1.000
1,448115,266,1.000
1,448116,266,1.000
1,448117,268,1.000
1,448118,269,1.000
1,448119,269,1.000
1,448120,268,1.000
1,448121,269,1.000
1,448122,268,1.000
1,448123,266,1.000
1,448124,264,1.000
1,448125,260,1.000
1,448126,257,1.000
1,448127,254,1.000
1,448128,255,1.000
1,448129,251,1.000
1,448130,249,1.000
1,448131,254,1.000
1,448132,251,1.000
1,448133,248,1.000
1,448134,248,1.000
1,449489,249,1.000
1,449490,250,1.000
1,449491,252,1.000
1,449492,257,1.000
1,449493,267,1.000
1,449494,277,1.000
1,449495,288,1.000
1,449496,281,1.000
1,449497,281,1.000
1,449498,283,1.000
1,449499,277,1.000
1,449500,281,1.000
1,449501,284,1.000
1,449502,281,1.000
1,449503,279,1.000
1,449504,277,1.000
1,449505,274,1.000
1,449506,273,1.000
1,449507,276,1.000
1,449508,285,1.000
1,449509,300,1.000
1,449510,308,1.000
1,449511,310,1.000
1,449512,304,1.000
1,449513,291,1.000
1,449514,279,1.000
1,449515,270,1.000
1,450871,285,1.000
1,450872,274,1.000
1,450873,266,1.000
1,450874,260,1.000
1,450875,259,1.000
1,450876,261,1.000
1,450877,260,1.000
1,450878,258,1.000
1,450879,260,1.000
1,450880,263,1.000
1,450881,268,1.000
1,450882,268,1.000
1,450883,269,1.000
1,450884,269,1.000
1,450885,269,1.000
1,450886,273,1.000
1,450887,273,1.000
1,450888,269,1.000
1,450889,274,1.000
1,450890,277,1.000
1,450891,278,1.000
1,450892,276,1.000
1,450893,274,1.000
1,450894,271,1.000
1,450895,274,1.000
1,450896,276,1.000
1,450897,276,1.000
1,452253,310,1.000
1,452254,317,1.000
1,452255,315,1.000
1,452256,309,1.000
1,452257,313,1.000
1,452258,311,1.000
1,452259,306,1.000
1,452260,302,1.000
1,452261,290,1.000
1,452262,281,1.000
1,452263,270,1.000
1,452264,274,1.000
1,452265,272,1.000
1,452266,267,1.000
1,452267,260,1.000
1,452268,258,1.000
1,452269,257,1.000
1,452270,255,1.000
1,452271,255,1.000
1,452272,253,1.000
1,452273,251,1.000
1,452274,249,1.000
1,452275,251,1.000
1,452276,254,1.000
1,452277,258,1.000
1,452278,269,1.000
1,452279,281,1.000
1,453636,259,1.000
1,453637,266,1.000
1,453638,276,1.000
1,453639,289,1.000
1,453640,286,1.000
1,453641,283,1.000
1,453642,288,1.000
1,453643,295,1.000
1,453644,303,1.000
1,453645,307,1.000
1,453646,296,1.000
1,453647,287,1.000
1,453648,278,1.000
1,453649,276,1.000
1,453650,273,1.000
1,453651,275,1.000
1,453652,284,1.000
1,453653,304,1.000
1,453654,317,1.000
1,453655,320,1.000
1,453656,312,1.000
1,453657,302,1.000
1,453658,290,1.000
1,453659,276,1.000
1,453660,267,1.000
1,453661,262,1.000
1,453662,259,1.000
2,434330,148,1.000
2,434331,145,1.000
2,434332,132,1.000
2,434333,129,1.000
2,434334,128,1.000
2,434335,129,1.000
2,434336,129,1.000
2,434337,130,1.000
2,434338,130,1.000
2,434339,130,1.000
2,434340,130,1.000
2,434341,129,1.000
2,434342,126,1.000
2,434343,127,1.000
2,434344,133,1.000
2,434345,143,1.000
2,434346,146,1.000
2,434347,151,1.000
2,434348,151,1.000
2,434349,152,1.000
2,434350,153,1.000
2,434351,153,1.000
2,434352,154,1.000
2,434353,155,1.000
2,434354,156,1.000
2,434355,157,1.000
2,434356,158,1.000
2,435705,156,1.000
2,435706,157,1.000
2,435707,158,1.000
2,435708,158,1.000
2,435709,159,1.000
2,435710,159,1.000
2,435711,160,1.000
2,435712,160,1.000
2,435713,160,1.000
2,435714,160,1.000
2,435715,160,1.000
2,435716,161,1.000
2,435717,162,1.000
2,435718,163,1.000
2,435719,163,1.000
2,435720,163,1.000
2,435721,164,1.000
2,435722,165,1.000
2,435723,166,1.000
2,435724,167,1.000
2,435725,168,1.000
2,435726,169,1.000
2,435727,170,1.000
2,435728,171,1.000
2,435729,172,1.000
2,435730,172,1.000
2,435731,174,1.000
2,437089,182,1.000
2,437090,181,1.000
2,437091,180,1.000
2,437092,178,1.000
2,437093,173,1.000
2,437094,170,1.000
2,437095,166,1.000
2,437096,165,1.000
2,437097,164,1.000
2,437098,164,1.000
2,437099,166,1.000
2,437100,164,1.000
2,437101,158,1.000
2,437102,150,1.000
2,437103,144,1.000
2,437104,141,1.000
2,437105,138,1.000
2,437106,138,1.000
2,437107,138,1.000
2,438457,141,1.000
2,438458,140,1.000
2,438459,141,1.000
2,438460,140,1.000
2,438461,140,1.000
2,438462,139,1.000
2,438463,137,1.000
2,438464,136,1.000
2,438465,136,1.000
2,438466,139,1.000
2,438467,137,1.000
2,438468,136,1.000
2,438469,140,1.000
2,438470,155,1.000
2,438471,154,1.000
2,438472,154,1.000
2,438473,155,1.000
2,438474,155,1.000
2,438475,153,1.000
2,438476,154,1.000
2,438477,155,1.000
2,438478,157,1.000
2,438479,158,1.000
2,438480,158,1.000
2,438481,158,1.000
2,438482,158,1.000
2,438483,157,1.000
2,441212,174,1.000
2,441213,175,1.000
2,441214,174,1.000
2,441215,172,1.000
2,441216,173,1.000
2,441217,171,1.000
2,441218,170,1.000
2,441219,171,1.000
2,441220,172,1.000
2,441221,171,1.000
2,441222,172,1.000
2,441223,173,1.000
2,441224,175,1.000
2,441225,177,1.000
2,441226,179,1.000
2,441227,179,1.000
2,441228,179,1.000
2,441229,173,1.000
2,441230,166,1.000
2,441231,156,1.000
2,441232,148,1.000
2,441233,144,1.000
2,441234,141,1.000
2,441235,141,1.000
2,441236,141,1.000
2,441237,140,1.000
2,441238,139,1.000
2,443969,201,1.000
2,443970,200,1.000
2,443971,198,1.000
2,443972,195,1.000
2,443973,191,1.000
2,443974,187,1.000
2,443975,185,1.000
2,443976,183,1.000
2,443977,181,1.000
2,443978,180,1.000
2,443979,180,1.000
2,443980,179,1.000
2,443981,179,1.000
2,443982,181,1.000
2,443983,182,1.000
2,443984,182,1.000
2,443985,180,1.000
2,443986,178,1.000
2,443987,176,1.000
2,443988,176,1.000
2,443989,176,1.000
2,443990,175,1.000
2,443991,176,1.000
2,443992,176,1.000
2,443993,175,1.000
2,443994,174,1.000
2,443995,174,1.000
2,445348,176,1.000
2,445349,176,1.000
2,445350,175,1.000
2,445351,175,1.000
2,445352,175,1.000
2,445353,175,1.000
2,445354,174,1.000
2,445355,174,1.000
2,445356,172,1.000
2,445357,171,1.000
2,445358,169,1.000
2,445359,168,1.000
2,445360,168,1.000
2,445361,168,1.000
2,445362,170,1.000
2,445363,167,1.000
2,445364,161,1.000
2,445365,153,1.000
2,445366,149,1.000
2,445367,149,1.000
2,445368,149,1.000
2,445369,150,1.000
2,445370,151,1.000
2,446728,198,1.000
2,446729,204,1.000
2,446730,205,1.000
2,446731,206,1.000
2,446732,206,1.000
2,446733,207,1.000
2,446734,206,1.000
2,446735,205,1.000
2,446736,203,1.000
2,446737,200,1.000
2,446738,198,1.000
2,446739,198,1.000
2,446740,198,1.000
2,446741,198,1.000
2,446742,197,1.000
2,446743,195,1.000
2,446744,195,1.000
2,446745,196,1.000
2,446746,197,1.000
2,446747,198,1.000
2,446748,199,1.000
2,446749,199,1.000
2,446750,200,1.000
2,446751,201,1.000
2,446752,201,1.000
2,446753,199,1.000
2,446754,198,1.000
2,448108,201,1.000
2,448109,201,1.000
2,448110,200,1.000
2,448111,200,1.000
2,448112,198,1.000
2,448113,196,1.000
2,448114,193,1.000
2,448115,190,1.000
2,448116,189,1.000
2,448117,188,1.000
2,448118,188,1.000
2,448119,188,1.000
2,448120,187,1.000
2,448121,187,1.000
2,448122,187,1.000
2,448123,185,1.000
2,448124,183,1.000
2,448125,183,1.000
2,448126,183,1.000
2,448127,182,1.000
2,448128,181,1.000
2,448129,181,1.000
2,448130,180,1.000
2,448131,180,1.000
2,448132,179,1.000
2,448133,178,1.000
2,448134,178,1.000
2,449489,160,1.000
2,449490,163,1.000
2,449491,165,1.000
2,449492,167,1.000
2,449493,168,1.000
2,449494,169,1.000
2,449495,170,1.000
2,449496,169,1.000
2,449497,171,1.000
2,449498,173,1.000
2,449499,176,1.000
2,449500,178,1.000
2,449501,179,1.000
2,449502,177,1.000
2,449503,179,1.000
2,449504,179,1.000
2,449505,180,1.000
2,449506,181,1.000
2,449507,184,1.000
2,449508,188,1.000
2,449509,190,1.000
2,449510,192,1.000
2,449511,195,1.000
2,449512,198,1.000
2,449513,202,1.000
2,449514,204,1.000
2,449515,204,1.000
2,450871,200,1.000
2,450872,200,1.000
2,450873,201,1.000
2,450874,202,1.000
2,450875,203,1.000
2,450876,203,1.000
2,450877,203,1.000
2,450878,202,1.000
2,450879,201,1.000
2,450880,201,1.000
2,450881,199,1.000
2,450882,199,1.000
2,450883,199,1.000
2,450884,199,1.000
2,450885,199,1.000
2,450886,200,1.000
2,450887,200,1.000
2,450888,201,1.000
2,450889,202,1.000
2,450890,202,1.000
2,450891,202,1.000
2,450892,202,1.000
2,450893,202,1.000
2,450894,202,1.000
2,450895,201,1.000
2,450896,201,1.000
2,450897,200,1.000
2,452253,141,1.000
2,452254,141,1.000
2,452255,141,1.000
2,452256,141,1.000
2,452257,144,1.000
2,452258,145,1.000
2,452259,145,1.000
2,452260,144,1.000
2,452261,144,1.000
2,452262,145,1.000
2,452263,146,1.000
2,452264,147,1.000
2,452265,146,1.000
2,452266,147,1.000
2,452267,149,1.000
2,452268,149,1.000
2,452269,150,1.000
2,452270,152,1.000
2,452271,154,1.000
2,452272,156,1.000
2,452273,157,1.000
2,452274,158,1.000
2,452275,160,1.000
2,452276,162,1.000
2,452277,165,1.000
2,452278,165,1.000
2,452279,165,1.000
2,453636,163,1.000
2,453637,164,1.000
2,453638,164,1.000
2,453639,164,1.000
2,453640,168,1.000
2,453641,171,1.000
2,453642,173,1.000
2,453643,174,1.000
2,453644,175,1.000
2,453645,177,1.000
2,453646,179,1.000
2,453647,181,1.000
2,453648,183,1.000
2,453649,183,1.000
2,453650,183,1.000
2,453651,185,1.000
2,453652,186,1.000
2,453653,188,1.000
2,453654,191,1.000
2,453655,193,1.000
2,453656,196,1.000
2,453657,197,1.000
2,453658,199,1.000
2,453659,200,1.000
2,453660,202,1.000
2,453661,204,1.000
2,453662,204,1.000
3,434330,254,1.000
3,434331,253,1.000
3,434332,251,1.000
3,434333,249,1.000
3,434334,248,1.000
3,434335,246,1.000
3,434336,244,1.000
3,434337,242,1.000
3,434338,241,1.000
3,434339,240,1.000
3,434340,238,1.000
3,434341,237,1.000
3,434342,237,1.000
3,434343,236,1.000
3,434344,236,1.000
3,434345,235,1.000
3,434346,234,1.000
3,434347,403,1.000
3,434348,407,1.000
3,434349,403,1.000
3,434350,404,1.000
3,434351,408,1.000
3,434352,405,1.000
3,434353,404,1.000
3,434354,406,1.000
3,434355,409,1.000
3,434356,409,1.000
3,435705,408,1.000
3,435706,407,1.000
3,435707,407,1.000
3,435708,406,1.000
3,435709,403,1.000
3,435710,406,1.000
3,435711,406,1.000
3,435712,401,1.000
3,435713,403,1.000
3,435714,410,1.000
3,435715,418,1.000
3,435716,424,1.000
3,435717,416,1.000
3,435718,423,1.000
3,435719,438,1.000
3,435720,433,1.000
3,435721,425,1.000
3,435722,420,1.000
3,435723,418,1.000
3,435724,417,1.000
3,435725,417,1.000
3,435726,421,1.000
3,435727,424,1.000
3,435728,426,1.000
3,435729,425,1.000
3,435730,424,1.000
3,435731,425,1.000
3,437089,273,1.000
3,437090,273,1.000
3,437091,272,1.000
3,437092,273,1.000
3,437093,272,1.000
3,437094,272,1.000
3,437095,272,1.000
3,437096,272,1.000
3,437097,272,1.000
3,437098,271,1.000
3,437099,269,1.000
3,437100,267,1.000
3,437101,264,1.000
3,437102,263,1.000
3,437103,261,1.000
3,437104,259,1.000
3,437105,257,1.000
3,437106,255,1.000
3,437107,252,1.000
3,438457,260,1.000
3,438458,257,1.000
3,438459,254,1.000
3,438460,251,1.000
3,438461,249,1.000
3,438462,246,1.000
3,438463,243,1.000
3,438464,240,1.000
3,438465,237,1.000
3,438466,234,1.000
3,438467,236,1.000
3,438468,239,1.000
3,438469,238,1.000
3,438470,395,1.000
3,438471,398,1.000
3,438472,400,1.000
3,438473,399,1.000
3,438474,400,1.000
3,438475,407,1.000
3,438476,402,1.000
3,438477,401,1.000
3,438478,404,1.000
3,438479,406,1.000
3,438480,406,1.000
3,438481,406,1.000
3,438482,405,1.000
3,438483,406,1.000
3,441212,285,1.000
3,441213,286,1.000
3,441214,287,1.000
3,441215,287,1.000
3,441216,287,1.000
3,441217,289,1.000
3,441218,289,1.000
3,441219,290,1.000
3,441220,291,1.000
3,441221,291,1.000
3,441222,290,1.000
3,441223,288,1.000
3,441224,286,1.000
3,441225,282,1.000
3,441226,280,1.000
3,441227,277,1.000
3,441228,275,1.000
3,441229,272,1.000
3,441230,269,1.000
3,441231,266,1.000
3,441232,264,1.000
3,441233,261,1.000
3,441234,258,1.000
3,441235,255,1.000
3,441236,252,1.000
3,441237,250,1.000
3,441238,247,1.000
3,443969,275,1.000
3,443970,275,1.000
3,443971,275,1.000
3,443972,277,1.000
3,443973,280,1.000
3,443974,282,1.000
3,443975,286,1.000
3,443976,288,1.000
3,443977,289,1.000
3,443978,291,1.000
3,443979,290,1.000
3,443980,290,1.000
3,443981,289,1.000
3,443982,292,1.000
3,443983,294,1.000
3,443984,294,1.000
3,443985,291,1.000
3,443986,293,1.000
3,443987,294,1.000
3,443988,295,1.000
3,443989,296,1.000
3,443990,299,1.000
3,443991,299,1.000
3,443992,300,1.000
3,443993,301,1.000
3,443994,302,1.000
3,443995,304,1.000
3,445348,299,1.000
3,445349,299,1.000
3,445350,303,1.000
3,445351,305,1.000
3,445352,304,1.000
3,445353,303,1.000
3,445354,302,1.000
3,445355,300,1.000
3,445356,297,1.000
3,445357,295,1.000
3,445358,293,1.000
3,445359,290,1.000
3,445360,287,1.000
3,445361,285,1.000
3,445362,280,1.000
3,445363,274,1.000
3,445364,269,1.000
3,445365,265,1.000
3,445366,260,1.000
3,445367,257,1.000
3,445368,255,1.000
3,445369,258,1.000
3,445370,258,1.000
3,446728,272,1.000
3,446729,270,1.000
3,446730,269,1.000
3,446731,270,1.000
3,446732,272,1.000
3,446733,272,1.000
3,446734,273,1.000
3,446735,274,1.000
3,446736,273,1.000
3,446737,273,1.000
3,446738,272,1.000
3,446739,271,1.000
3,446740,271,1.000
3,446741,273,1.000
3,446742,274,1.000
3,446743,272,1.000
3,446744,272,1.000
3,446745,270,1.000
3,446746,271,1.000
3,446747,272,1.000
3,446748,273,1.000
3,446749,274,1.000
3,446750,276,1.000
3,446751,277,1.000
3,446752,279,1.000
3,446753,281,1.000
3,446754,282,1.000
3,448108,276,1.000
3,448109,277,1.000
3,448110,279,1.000
3,448111,280,1.000
3,448112,279,1.000
3,448113,279,1.000
3,448114,280,1.000
3,448115,282,1.000
3,448116,283,1.000
3,448117,285,1.000
3,448118,285,1.000
3,448119,286,1.000
3,448120,285,1.000
3,448121,285,1.000
3,448122,286,1.000
3,448123,286,1.000
3,448124,287,1.000
3,448125,288,1.000
3,448126,289,1.000
3,448127,291,1.000
3,448128,292,1.000
3,448129,293,1.000
3,448130,296,1.000
3,448131,298,1.000
3,448132,298,1.000
3,448133,299,1.000
3,448134,300,1.000
3,449489,258,1.000
3,449490,259,1.000
3,449491,259,1.000
3,449492,260,1.000
3,449493,260,1.000
3,449494,260,1.000
3,449495,260,1.000
3,449496,261,1.000
3,449497,261,1.000
3,449498,263,1.000
3,449499,263,1.000
3,449500,262,1.000
3,449501,261,1.000
3,449502,261,1.000
3,449503,261,1.000
3,449504,262,1.000
3,449505,262,1.000
3,449506,261,1.000
3,449507,263,1.000
3,449508,263,1.000
3,449509,264,1.000
3,449510,275,1.000
3,449511,281,1.000
3,449512,280,1.000
3,449513,275,1.000
3,449514,272,1.000
3,449515,273,1.000
3,450871,271,1.000
3,450872,268,1.000
3,450873,270,1.000
3,450874,272,1.000
3,450875,273,1.000
3,450876,275,1.000
3,450877,277,1.000
3,450878,276,1.000
3,450879,277,1.000
3,450880,277,1.000
3,450881,276,1.000
3,450882,278,1.000
3,450883,277,1.000
3,450884,275,1.000
3,450885,276,1.000
3,450886,276,1.000
3,450887,276,1.000
3,450888,278,1.000
3,450889,279,1.000
3,450890,280,1.000
3,450891,279,1.000
3,450892,279,1.000
3,450893,279,1.000
3,450894,280,1.000
3,450895,279,1.000
3,450896,278,1.000
3,450897,280,1.000
3,452253,267,1.000
3,452254,265,1.000
3,452255,265,1.000
3,452256,267,1.000
3,452257,269,1.000
3,452258,269,1.000
3,452259,268,1.000
3,452260,267,1.000
3,452261,266,1.000
3,452262,267,1.000
3,452263,268,1.000
3,452264,266,1.000
3,452265,265,1.000
3,452266,265,1.000
3,452267,266,1.000
3,452268,266,1.000
3,452269,267,1.000
3,452270,267,1.000
3,452271,268,1.000
3,452272,269,1.000
3,452273,269,1.000
3,452274,268,1.000
3,452275,268,1.000
3,452276,269,1.000
3,452277,268,1.000
3,452278,268,1.000
3,452279,269,1.000
3,453636,273,1.000
3,453637,274,1.000
3,453638,274,1.000
3,453639,274,1.000
3,453640,273,1.000
3,453641,274,1.000
3,453642,275,1.000
3,453643,274,1.000
3,453644,274,1.000
3,453645,273,1.000
3,453646,274,1.000
3,453647,273,1.000
3,453648,272,1.000
3,453649,273,1.000
3,453650,273,1.000
3,453651,273,1.000
3,453652,273,1.000
3,453653,274,1.000
3,453654,276,1.000
3,453655,279,1.000
3,453656,282,1.000
3,453657,282,1.000
3,453658,278,1.000
3,453659,276,1.000
3,453660,276,1.000
3,453661,276,1.000
3,453662,275,1.000
4,434330,113,1.000
4,434331,112,1.000
4,434332,112,1.000
4,434333,111,1.000
4,434334,109,1.000
4,434335,109,1.000
4,434336,107,1.000
4,434337,108,1.000
4,434338,110,1.000
4,434339,115,1.000
4,434340,120,1.000
4,434341,124,1.000
4,434342,127,1.000
4,434343,127,1.000
4,434344,125,1.000
4,434345,121,1.000
4,434346,119,1.000
4,434347,213,1.000
4,434348,215,1.000
4,434349,215,1.000
4,434350,215,1.000
4,434351,216,1.000
4,434352,215,1.000
4,434353,213,1.000
4,434354,211,1.000
4,434355,211,1.000
4,434356,212,1.000
4,435705,211,1.000
4,435706,212,1.000
4,435707,213,1.000
4,435708,214,1.000
4,435709,215,1.000
4,435710,216,1.000
4,435711,218,1.000
4,435712,220,1.000
4,435713,222,1.000
4,435714,223,1.000
4,435715,225,1.000
4,435716,225,1.000
4,435717,226,1.000
4,435718,225,1.000
4,435719,224,1.000
4,435720,223,1.000
4,435721,221,1.000
4,435722,220,1.000
4,435723,220,1.000
4,435724,220,1.000
4,435725,220,1.000
4,435726,221,1.000
4,435727,221,1.000
4,435728,221,1.000
4,435729,221,1.000
4,435730,221,1.000
4,435731,221,1.000
4,437089,155,1.000
4,437090,152,1.000
4,437091,148,1.000
4,437092,144,1.000
4,437093,148,1.000
4,437094,150,1.000
4,437095,147,1.000
4,437096,137,1.000
4,437097,127,1.000
4,437098,121,1.000
4,437099,116,1.000
4,437100,114,1.000
4,437101,113,1.000
4,437102,113,1.000
4,437103,113,1.000
4,437104,113,1.000
4,437105,112,1.000
4,437106,112,1.000
4,437107,113,1.000
4,438457,114,1.000
4,438458,115,1.000
4,438459,117,1.000
4,438460,118,1.000
4,438461,119,1.000
4,438462,120,1.000
4,438463,123,1.000
4,438464,126,1.000
4,438465,129,1.000
4,438466,128,1.000
4,438467,126,1.000
4,438468,123,1.000
4,438469,120,1.000
4,438470,206,1.000
4,438471,207,1.000
4,438472,209,1.000
4,438473,210,1.000
4,438474,211,1.000
4,438475,212,1.000
4,438476,213,1.000
4,438477,214,1.000
4,438478,214,1.000
4,438479,214,1.000
4,438480,214,1.000
4,438481,214,1.000
4,438482,213,1.000
4,438483,212,1.000
4,441212,158,1.000
4,441213,157,1.000
4,441214,156,1.000
4,441215,157,1.000
4,441216,158,1.000
4,441217,158,1.000
4,441218,156,1.000
4,441219,151,1.000
4,441220,148,1.000
4,441221,150,1.000
4,441222,151,1.000
4,441223,149,1.000
4,441224,144,1.000
4,441225,137,1.000
4,441226,131,1.000
4,441227,126,1.000
4,441228,125,1.000
4,441229,124,1.000
4,441230,120,1.000
4,441231,115,1.000
4,441232,117,1.000
4,441233,118,1.000
4,441234,119,1.000
4,441235,119,1.000
4,441236,118,1.000
4,441237,119,1.000
4,441238,122,1.000
4,443969,203,1.000
4,443970,205,1.000
4,443971,212,1.000
4,443972,211,1.000
4,443973,207,1.000
4,443974,202,1.000
4,443975,198,1.000
4,443976,192,1.000
4,443977,186,1.000
4,443978,178,1.000
4,443979,172,1.000
4,443980,168,1.000
4,443981,166,1.000
4,443982,164,1.000
4,443983,168,1.000
4,443984,173,1.000
4,443985,171,1.000
4,443986,167,1.000
4,443987,163,1.000
4,443988,159,1.000
4,443989,157,1.000
4,443990,155,1.000
4,443991,155,1.000
4,443992,155,1.000
4,443993,156,1.000
4,443994,157,1.000
4,443995,157,1.000
4,445348,157,1.000
4,445349,157,1.000
4,445350,157,1.000
4,445351,157,1.000
4,445352,155,1.000
4,445353,150,1.000
4,445354,146,1.000
4,445355,141,1.000
4,445356,141,1.000
4,445357,141,1.000
4,445358,141,1.000
4,445359,141,1.000
4,445360,139,1.000
4,445361,136,1.000
4,445362,130,1.000
4,445363,126,1.000
4,445364,125,1.000
4,445365,123,1.000
4,445366,122,1.000
4,445367,122,1.000
4,445368,123,1.000
4,445369,124,1.000
4,445370,124,1.000
4,446728,179,1.000
4,446729,180,1.000
4,446730,186,1.000
4,446731,199,1.000
4,446732,219,1.000
4,446733,225,1.000
4,446734,220,1.000
4,446735,209,1.000
4,446736,196,1.000
4,446737,193,1.000
4,446738,195,1.000
4,446739,200,1.000
4,446740,202,1.000
4,446741,203,1.000
4,446742,203,1.000
4,446743,200,1.000
4,446744,193,1.000
4,446745,187,1.000
4,446746,185,1.000
4,446747,187,1.000
4,446748,188,1.000
4,446749,189,1.000
4,446750,192,1.000
4,446751,195,1.000
4,446752,195,1.000
4,446753,197,1.000
4,446754,196,1.000
4,448108,194,1.000
4,448109,194,1.000
4,448110,193,1.000
4,448111,190,1.000
4,448112,190,1.000
4,448113,188,1.000
4,448114,184,1.000
4,448115,178,1.000
4,448116,172,1.000
4,448117,167,1.000
4,448118,164,1.000
4,448119,164,1.000
4,448120,166,1.000
4,448121,175,1.000
4,448122,176,1.000
4,448123,174,1.000
4,448124,168,1.000
4,448125,164,1.000
4,448126,161,1.000
4,448127,158,1.000
4,448128,158,1.000
4,448129,158,1.000
4,448130,159,1.000
4,448131,159,1.000
4,448132,158,1.000
4,448133,156,1.000
4,448134,154,1.000
4,449489,131,1.000
4,449490,134,1.000
4,449491,139,1.000
4,449492,151,1.000
4,449493,140,1.000
4,449494,133,1.000
4,449495,132,1.000
4,449496,131,1.000
4,449497,129,1.000
4,449498,128,1.000
4,449499,133,1.000
4,449500,137,1.000
4,449501,138,1.000
4,449502,135,1.000
4,449503,141,1.000
4,449504,144,1.000
4,449505,146,1.000
4,449506,147,1.000
4,449507,150,1.000
4,449508,154,1.000
4,449509,160,1.000
4,449510,163,1.000
4,449511,165,1.000
4,449512,168,1.000
